,Text,True,mask,0,1,2,3,4,5
971,i am feeling amazed today at how much better i feel when i listen to my body and give it the things it needs,LABEL_5,0,1.6310928163676408e-09,1.6310928163676408e-09,1.6310928163676408e-09,1.6310928163676408e-09,1.6310928163676408e-09,1.6310928163676408e-09
972,i can walk around anywhere not being recognized and still feel amazed at my achievement,LABEL_5,-1,1.6576318095928855e-09,1.6576318095928855e-09,1.6576318095928855e-09,1.6576318095928855e-09,1.6576318095928855e-09,1.6576318095928855e-09
973,i can walk around anywhere not being recognized and still feel amazed at my achievement,LABEL_5,0,2.1152168905302915e-09,2.1152168905302915e-09,2.1152168905302915e-09,2.1152168905302915e-09,2.1152168905302915e-09,2.1152168905302915e-09
974,im hoping that at this exact moment im resting and feeling amazed and how painless this surgery has been,LABEL_5,-1,2.3440871466107183e-09,2.3440871466107183e-09,2.3440871466107183e-09,2.3440871466107183e-09,2.3440871466107183e-09,2.3440871466107183e-09
975,im hoping that at this exact moment im resting and feeling amazed and how painless this surgery has been,LABEL_5,0,1.9201744638763785e-09,1.9201744638763785e-09,1.9201744638763785e-09,1.9201744638763785e-09,1.9201744638763785e-09,1.9201744638763785e-09
976,i feel amazed by taiwanese people who over the years have fought for their rights have gradually moved away from dictatorship and have managed to create a consensus a society where life is fair tolerant in general and based upon deeply anchored values,LABEL_5,-1,2.5603827946696356e-09,2.5603827946696356e-09,2.5603827946696356e-09,2.5603827946696356e-09,2.5603827946696356e-09,2.5603827946696356e-09
977,i feel amazed by taiwanese people who over the years have fought for their rights have gradually moved away from dictatorship and have managed to create a consensus a society where life is fair tolerant in general and based upon deeply anchored values,LABEL_5,0,2.096111284544122e-09,2.096111284544122e-09,2.096111284544122e-09,2.096111284544122e-09,2.096111284544122e-09,2.096111284544122e-09
978,i look at my life and feel amazed that it is actually this,LABEL_5,-1,1.981210528967381e-09,1.981210528967381e-09,1.981210528967381e-09,1.981210528967381e-09,1.981210528967381e-09,1.981210528967381e-09
979,i look at my life and feel amazed that it is actually this,LABEL_5,0,2.1941994887697547e-09,2.1941994887697547e-09,2.1941994887697547e-09,2.1941994887697547e-09,2.1941994887697547e-09,2.1941994887697547e-09
980,i have lost my feeling of impressed with engineers over the years,LABEL_5,-1,3.917372204398362e-09,3.917372204398362e-09,3.917372204398362e-09,3.917372204398362e-09,3.917372204398362e-09,3.917372204398362e-09
981,i have lost my feeling of impressed with engineers over the years,LABEL_5,0,3.784852431465424e-09,3.784852431465424e-09,3.784852431465424e-09,3.784852431465424e-09,3.784852431465424e-09,3.784852431465424e-09
982,i can tell from how my clothes feel im amazed at how easy it has been to resist temptation for all the foods ive given up,LABEL_5,-1,2.0673718292840704e-09,2.0673718292840704e-09,2.0673718292840704e-09,2.0673718292840704e-09,2.0673718292840704e-09,2.0673718292840704e-09
983,i can tell from how my clothes feel im amazed at how easy it has been to resist temptation for all the foods ive given up,LABEL_5,0,1.232783541915694e-09,1.232783541915694e-09,1.232783541915694e-09,1.232783541915694e-09,1.232783541915694e-09,1.232783541915694e-09
984,i still feel amazed that i am here and astounded at the knowledge base and the generous nature of everyone around me,LABEL_5,-1,1.9591073208147236e-09,1.9591073208147236e-09,1.9591073208147236e-09,1.9591073208147236e-09,1.9591073208147236e-09,1.9591073208147236e-09
985,i still feel amazed that i am here and astounded at the knowledge base and the generous nature of everyone around me,LABEL_5,0,1.4845520368567122e-09,1.4845520368567122e-09,1.4845520368567122e-09,1.4845520368567122e-09,1.4845520368567122e-09,1.4845520368567122e-09
986,i feel amazed by orchestral music most time,LABEL_5,-1,2.2599264681844033e-09,2.2599264681844033e-09,2.2599264681844033e-09,2.2599264681844033e-09,2.2599264681844033e-09,2.2599264681844033e-09
987,i feel amazed by orchestral music most time,LABEL_5,0,3.003877591112314e-09,3.003877591112314e-09,3.003877591112314e-09,3.003877591112314e-09,3.003877591112314e-09,3.003877591112314e-09
988,i still learn and feel impressed by so many things that i hear things that work themselves into my mind even when it is focused elsewhere,LABEL_5,-1,4.227683092494772e-09,4.227683092494772e-09,4.227683092494772e-09,4.227683092494772e-09,4.227683092494772e-09,4.227683092494772e-09
989,i still learn and feel impressed by so many things that i hear things that work themselves into my mind even when it is focused elsewhere,LABEL_5,0,3.2674372096863635e-09,3.2674372096863635e-09,3.2674372096863635e-09,3.2674372096863635e-09,3.2674372096863635e-09,3.2674372096863635e-09
990,ive now read it three times and for someone like myself who feels the need to stress a lack of knowledge about poetry i was amazed at what young packed into less than pages,LABEL_5,-1,1.4044625462616978e-09,1.4044625462616978e-09,1.4044625462616978e-09,1.4044625462616978e-09,1.4044625462616978e-09,1.4044625462616978e-09
991,ive now read it three times and for someone like myself who feels the need to stress a lack of knowledge about poetry i was amazed at what young packed into less than pages,LABEL_5,0,8.609265522707688e-10,8.609265522707688e-10,8.609265522707688e-10,8.609265522707688e-10,8.609265522707688e-10,8.609265522707688e-10
992,i have written i should not waste any time feeling condemnation but be amazed and joyful because i do not have to,LABEL_5,-1,1.7523081874415425e-09,1.7523081874415425e-09,1.7523081874415425e-09,1.7523081874415425e-09,1.7523081874415425e-09,1.7523081874415425e-09
993,i have written i should not waste any time feeling condemnation but be amazed and joyful because i do not have to,LABEL_5,0,1.4466118303246844e-09,1.4466118303246844e-09,1.4466118303246844e-09,1.4466118303246844e-09,1.4466118303246844e-09,1.4466118303246844e-09
994,i feel like a talking dog everybody is so amazed you speak they barely can remember what you say,LABEL_5,-1,1.7478686276106714e-09,1.7478686276106714e-09,1.7478686276106714e-09,1.7478686276106714e-09,1.7478686276106714e-09,1.7478686276106714e-09
995,i feel like a talking dog everybody is so amazed you speak they barely can remember what you say,LABEL_5,0,1.5864488611683214e-09,1.5864488611683214e-09,1.5864488611683214e-09,1.5864488611683214e-09,1.5864488611683214e-09,1.5864488611683214e-09
996,i was so much amazed with their service and i feel much amazed to say that i had made with them a good big business deal,LABEL_5,-1,2.061917747653297e-09,2.061917747653297e-09,2.061917747653297e-09,2.061917747653297e-09,2.061917747653297e-09,2.061917747653297e-09
997,i was so much amazed with their service and i feel much amazed to say that i had made with them a good big business deal,LABEL_5,0,1.3135429410837673e-09,1.3135429410837673e-09,1.3135429410837673e-09,1.3135429410837673e-09,1.3135429410837673e-09,1.3135429410837673e-09
998,i feel like i say this all the time but i am so amazed every week at his progress in language,LABEL_5,-1,1.4492828048773276e-09,1.4492828048773276e-09,1.4492828048773276e-09,1.4492828048773276e-09,1.4492828048773276e-09,1.4492828048773276e-09
999,i feel like i say this all the time but i am so amazed every week at his progress in language,LABEL_5,0,1.3122120057218467e-09,1.3122120057218467e-09,1.3122120057218467e-09,1.3122120057218467e-09,1.3122120057218467e-09,1.3122120057218467e-09
1000,im feeling ecstatic this morning,LABEL_1,-1,1.75946638591995e-07,1.75946638591995e-07,1.75946638591995e-07,1.75946638591995e-07,1.75946638591995e-07,1.75946638591995e-07
1001,im feeling ecstatic this morning,LABEL_1,0,1.3831707690314943e-07,1.3831707690314943e-07,1.3831707690314943e-07,1.3831707690314943e-07,1.3831707690314943e-07,1.3831707690314943e-07
1002,i feel joyful getting a few minutes to write here,LABEL_1,-1,2.9099052767378453e-07,2.9099052767378453e-07,2.9099052767378453e-07,2.9099052767378453e-07,2.9099052767378453e-07,2.9099052767378453e-07
1003,i feel joyful getting a few minutes to write here,LABEL_1,0,2.305180117900818e-07,2.305180117900818e-07,2.305180117900818e-07,2.305180117900818e-07,2.305180117900818e-07,2.305180117900818e-07
1004,i feel the money is worth spending there as it has the most charming surrounding,LABEL_1,-1,4.2840618164063926e-08,4.2840618164063926e-08,4.2840618164063926e-08,4.2840618164063926e-08,4.2840618164063926e-08,4.2840618164063926e-08
1005,i feel the money is worth spending there as it has the most charming surrounding,LABEL_1,0,6.46562412498497e-08,6.46562412498497e-08,6.46562412498497e-08,6.46562412498497e-08,6.46562412498497e-08,6.46562412498497e-08
1006,i feel delicious oh boy,LABEL_1,-1,1.586529947417148e-07,1.586529947417148e-07,1.586529947417148e-07,1.586529947417148e-07,1.586529947417148e-07,1.586529947417148e-07
1007,i feel delicious oh boy,LABEL_1,0,1.7446238587126572e-07,1.7446238587126572e-07,1.7446238587126572e-07,1.7446238587126572e-07,1.7446238587126572e-07,1.7446238587126572e-07
1008,ill be feeling fine again,LABEL_1,-1,2.9230383802314464e-07,2.9230383802314464e-07,2.9230383802314464e-07,2.9230383802314464e-07,2.9230383802314464e-07,2.9230383802314464e-07
1009,ill be feeling fine again,LABEL_1,0,2.318987100125014e-07,2.318987100125014e-07,2.318987100125014e-07,2.318987100125014e-07,2.318987100125014e-07,2.318987100125014e-07
1010,i was feeling absolutely ecstatic this morning,LABEL_1,-1,1.955742874315547e-07,1.955742874315547e-07,1.955742874315547e-07,1.955742874315547e-07,1.955742874315547e-07,1.955742874315547e-07
1011,i was feeling absolutely ecstatic this morning,LABEL_1,0,1.6475087250000797e-07,1.6475087250000797e-07,1.6475087250000797e-07,1.6475087250000797e-07,1.6475087250000797e-07,1.6475087250000797e-07
1012,i had a very good time and left feeling elegant and delighted,LABEL_1,-1,1.4993584329658916e-07,1.4993584329658916e-07,1.4993584329658916e-07,1.4993584329658916e-07,1.4993584329658916e-07,1.4993584329658916e-07
1013,i had a very good time and left feeling elegant and delighted,LABEL_1,0,1.0184069054730571e-07,1.0184069054730571e-07,1.0184069054730571e-07,1.0184069054730571e-07,1.0184069054730571e-07,1.0184069054730571e-07
1014,i feel as a precious gift,LABEL_1,-1,2.624798867145728e-07,2.624798867145728e-07,2.624798867145728e-07,2.624798867145728e-07,2.624798867145728e-07,2.624798867145728e-07
1015,i feel as a precious gift,LABEL_1,0,3.6952030768588884e-07,3.6952030768588884e-07,3.6952030768588884e-07,3.6952030768588884e-07,3.6952030768588884e-07,3.6952030768588884e-07
1016,i want to shout say something dont just smile all the time touch me so i can feel that delicious feeling inside,LABEL_1,-1,1.5095062622094702e-07,1.5095062622094702e-07,1.5095062622094702e-07,1.5095062622094702e-07,1.5095062622094702e-07,1.5095062622094702e-07
1017,i want to shout say something dont just smile all the time touch me so i can feel that delicious feeling inside,LABEL_1,0,1.3858111458375788e-07,1.3858111458375788e-07,1.3858111458375788e-07,1.3858111458375788e-07,1.3858111458375788e-07,1.3858111458375788e-07
1018,im not feeling overly ecstatic or excited,LABEL_1,-1,2.5070454512388096e-07,2.5070454512388096e-07,2.5070454512388096e-07,2.5070454512388096e-07,2.5070454512388096e-07,2.5070454512388096e-07
1019,im not feeling overly ecstatic or excited,LABEL_1,0,1.842078489744381e-07,1.842078489744381e-07,1.842078489744381e-07,1.842078489744381e-07,1.842078489744381e-07,1.842078489744381e-07
1020,im feeling joyful this evening,LABEL_1,-1,1.4415985560845002e-07,1.4415985560845002e-07,1.4415985560845002e-07,1.4415985560845002e-07,1.4415985560845002e-07,1.4415985560845002e-07
1021,im feeling joyful this evening,LABEL_1,0,1.269063147901761e-07,1.269063147901761e-07,1.269063147901761e-07,1.269063147901761e-07,1.269063147901761e-07,1.269063147901761e-07
1022,i feel they are acceptable and even valued,LABEL_1,-1,1.5603653480411595e-07,1.5603653480411595e-07,1.5603653480411595e-07,1.5603653480411595e-07,1.5603653480411595e-07,1.5603653480411595e-07
1023,i feel they are acceptable and even valued,LABEL_1,0,1.0098879954512086e-07,1.0098879954512086e-07,1.0098879954512086e-07,1.0098879954512086e-07,1.0098879954512086e-07,1.0098879954512086e-07
1024,i feel the precious days of my favorite season slipping away from me too fast,LABEL_1,-1,4.807835125575366e-07,4.807835125575366e-07,4.807835125575366e-07,4.807835125575366e-07,4.807835125575366e-07,4.807835125575366e-07
1025,i feel the precious days of my favorite season slipping away from me too fast,LABEL_1,0,5.347244496078929e-07,5.347244496078929e-07,5.347244496078929e-07,5.347244496078929e-07,5.347244496078929e-07,5.347244496078929e-07
1026,i feel as though i have to try and write when the words would just flow through my fingertips like a talented pianist performing a classic,LABEL_1,-1,2.2979561720148922e-07,2.2979561720148922e-07,2.2979561720148922e-07,2.2979561720148922e-07,2.2979561720148922e-07,2.2979561720148922e-07
1027,i feel as though i have to try and write when the words would just flow through my fingertips like a talented pianist performing a classic,LABEL_1,0,2.9052370109639014e-07,2.9052370109639014e-07,2.9052370109639014e-07,2.9052370109639014e-07,2.9052370109639014e-07,2.9052370109639014e-07
1028,i am feeling joyful about our current state husband the baking little ninja and i,LABEL_1,-1,2.350779766402411e-07,2.350779766402411e-07,2.350779766402411e-07,2.350779766402411e-07,2.350779766402411e-07,2.350779766402411e-07
1029,i am feeling joyful about our current state husband the baking little ninja and i,LABEL_1,0,1.7907923677284998e-07,1.7907923677284998e-07,1.7907923677284998e-07,1.7907923677284998e-07,1.7907923677284998e-07,1.7907923677284998e-07
1030,i feel very artistic and beautiful,LABEL_1,-1,1.0847976028571793e-07,1.0847976028571793e-07,1.0847976028571793e-07,1.0847976028571793e-07,1.0847976028571793e-07,1.0847976028571793e-07
1031,i feel very artistic and beautiful,LABEL_1,0,1.5795940555562993e-07,1.5795940555562993e-07,1.5795940555562993e-07,1.5795940555562993e-07,1.5795940555562993e-07,1.5795940555562993e-07
1032,i feel all thats left to do is move on and live this precious blessed life to the fullest,LABEL_1,-1,3.137403723485477e-07,3.137403723485477e-07,3.137403723485477e-07,3.137403723485477e-07,3.137403723485477e-07,3.137403723485477e-07
1033,i feel all thats left to do is move on and live this precious blessed life to the fullest,LABEL_1,0,3.614030106291466e-07,3.614030106291466e-07,3.614030106291466e-07,3.614030106291466e-07,3.614030106291466e-07,3.614030106291466e-07
1034,i feel i am talented and pretty and important,LABEL_1,-1,2.2031846924619458e-07,2.2031846924619458e-07,2.2031846924619458e-07,2.2031846924619458e-07,2.2031846924619458e-07,2.2031846924619458e-07
1035,i feel i am talented and pretty and important,LABEL_1,0,2.4651305352563213e-07,2.4651305352563213e-07,2.4651305352563213e-07,2.4651305352563213e-07,2.4651305352563213e-07,2.4651305352563213e-07
1036,i feel is by far the most talented in the country and tell them guys this team can be very very special,LABEL_1,-1,2.1059194921235758e-07,2.1059194921235758e-07,2.1059194921235758e-07,2.1059194921235758e-07,2.1059194921235758e-07,2.1059194921235758e-07
1037,i feel is by far the most talented in the country and tell them guys this team can be very very special,LABEL_1,0,1.9026923325782263e-07,1.9026923325782263e-07,1.9026923325782263e-07,1.9026923325782263e-07,1.9026923325782263e-07,1.9026923325782263e-07
1038,i feel joyful in being part of creating sacred community,LABEL_1,-1,2.1581104192591738e-07,2.1581104192591738e-07,2.1581104192591738e-07,2.1581104192591738e-07,2.1581104192591738e-07,2.1581104192591738e-07
1039,i feel joyful in being part of creating sacred community,LABEL_1,0,1.873406461072591e-07,1.873406461072591e-07,1.873406461072591e-07,1.873406461072591e-07,1.873406461072591e-07,1.873406461072591e-07
1040,i feel it is more artistic than digital,LABEL_1,-1,1.7528455487081374e-07,1.7528455487081374e-07,1.7528455487081374e-07,1.7528455487081374e-07,1.7528455487081374e-07,1.7528455487081374e-07
1041,i feel it is more artistic than digital,LABEL_1,0,2.5304188966401853e-07,2.5304188966401853e-07,2.5304188966401853e-07,2.5304188966401853e-07,2.5304188966401853e-07,2.5304188966401853e-07
1042,i feel like i dont really belong here everywhere i go i encounter talented amazing people who seem to really have it together,LABEL_1,-1,1.621137215579438e-07,1.621137215579438e-07,1.621137215579438e-07,1.621137215579438e-07,1.621137215579438e-07,1.621137215579438e-07
1043,i feel like i dont really belong here everywhere i go i encounter talented amazing people who seem to really have it together,LABEL_1,0,1.7367595717132644e-07,1.7367595717132644e-07,1.7367595717132644e-07,1.7367595717132644e-07,1.7367595717132644e-07,1.7367595717132644e-07
1044,im just not feeling very festive you guys,LABEL_1,-1,2.730988910570886e-07,2.730988910570886e-07,2.730988910570886e-07,2.730988910570886e-07,2.730988910570886e-07,2.730988910570886e-07
1045,im just not feeling very festive you guys,LABEL_1,0,3.732650668553106e-07,3.732650668553106e-07,3.732650668553106e-07,3.732650668553106e-07,3.732650668553106e-07,3.732650668553106e-07
1046,ive been feeling lately even when basically joyful and calm,LABEL_1,-1,1.5432574684837164e-07,1.5432574684837164e-07,1.5432574684837164e-07,1.5432574684837164e-07,1.5432574684837164e-07,1.5432574684837164e-07
1047,ive been feeling lately even when basically joyful and calm,LABEL_1,0,1.2271159732790693e-07,1.2271159732790693e-07,1.2271159732790693e-07,1.2271159732790693e-07,1.2271159732790693e-07,1.2271159732790693e-07
1048,i feel so welcomed and encouraged buy the ladies of the group,LABEL_1,-1,1.54052088419121e-07,1.54052088419121e-07,1.54052088419121e-07,1.54052088419121e-07,1.54052088419121e-07,1.54052088419121e-07
1049,i feel so welcomed and encouraged buy the ladies of the group,LABEL_1,0,1.33744293862037e-07,1.33744293862037e-07,1.33744293862037e-07,1.33744293862037e-07,1.33744293862037e-07,1.33744293862037e-07
1050,i come to feel handsome,LABEL_1,-1,2.2169837166075013e-07,2.2169837166075013e-07,2.2169837166075013e-07,2.2169837166075013e-07,2.2169837166075013e-07,2.2169837166075013e-07
1051,i come to feel handsome,LABEL_1,0,1.5954165633047523e-07,1.5954165633047523e-07,1.5954165633047523e-07,1.5954165633047523e-07,1.5954165633047523e-07,1.5954165633047523e-07
1052,im feeling very very festive this year,LABEL_1,-1,1.592286622553729e-07,1.592286622553729e-07,1.592286622553729e-07,1.592286622553729e-07,1.592286622553729e-07,1.592286622553729e-07
1053,im feeling very very festive this year,LABEL_1,0,1.7463788992699847e-07,1.7463788992699847e-07,1.7463788992699847e-07,1.7463788992699847e-07,1.7463788992699847e-07,1.7463788992699847e-07
1054,i feel joyful there,LABEL_1,-1,2.3292669482088968e-07,2.3292669482088968e-07,2.3292669482088968e-07,2.3292669482088968e-07,2.3292669482088968e-07,2.3292669482088968e-07
1055,i feel joyful there,LABEL_1,0,2.1128317939655972e-07,2.1128317939655972e-07,2.1128317939655972e-07,2.1128317939655972e-07,2.1128317939655972e-07,2.1128317939655972e-07
1056,i feel you here now in that delicious floral breeze,LABEL_1,-1,1.9658214966966625e-07,1.9658214966966625e-07,1.9658214966966625e-07,1.9658214966966625e-07,1.9658214966966625e-07,1.9658214966966625e-07
1057,i feel you here now in that delicious floral breeze,LABEL_1,0,1.9956137009558006e-07,1.9956137009558006e-07,1.9956137009558006e-07,1.9956137009558006e-07,1.9956137009558006e-07,1.9956137009558006e-07
1058,i feel fine to be honest,LABEL_1,-1,2.7791247703135014e-07,2.7791247703135014e-07,2.7791247703135014e-07,2.7791247703135014e-07,2.7791247703135014e-07,2.7791247703135014e-07
1059,i feel fine to be honest,LABEL_1,0,2.1026865226758673e-07,2.1026865226758673e-07,2.1026865226758673e-07,2.1026865226758673e-07,2.1026865226758673e-07,2.1026865226758673e-07
1060,i feel so delicious right now,LABEL_1,-1,1.517710899179292e-07,1.517710899179292e-07,1.517710899179292e-07,1.517710899179292e-07,1.517710899179292e-07,1.517710899179292e-07
1061,i feel so delicious right now,LABEL_1,0,1.332818300170402e-07,1.332818300170402e-07,1.332818300170402e-07,1.332818300170402e-07,1.332818300170402e-07,1.332818300170402e-07
1062,i feel her have hiccups at least once a day now which i find so cute but slightly strange too,LABEL_1,-1,1.3932825027040963e-07,1.3932825027040963e-07,1.3932825027040963e-07,1.3932825027040963e-07,1.3932825027040963e-07,1.3932825027040963e-07
1063,i feel her have hiccups at least once a day now which i find so cute but slightly strange too,LABEL_1,0,1.3706967649795843e-07,1.3706967649795843e-07,1.3706967649795843e-07,1.3706967649795843e-07,1.3706967649795843e-07,1.3706967649795843e-07
1064,i feel energized by this charming and timeless city,LABEL_1,-1,9.100843811893355e-08,9.100843811893355e-08,9.100843811893355e-08,9.100843811893355e-08,9.100843811893355e-08,9.100843811893355e-08
1065,i feel energized by this charming and timeless city,LABEL_1,0,1.0665623761951792e-07,1.0665623761951792e-07,1.0665623761951792e-07,1.0665623761951792e-07,1.0665623761951792e-07,1.0665623761951792e-07
1066,i feel virtuous this weekend,LABEL_1,-1,4.07449277872729e-07,4.07449277872729e-07,4.07449277872729e-07,4.07449277872729e-07,4.07449277872729e-07,4.07449277872729e-07
1067,i feel virtuous this weekend,LABEL_1,0,4.293056008464191e-07,4.293056008464191e-07,4.293056008464191e-07,4.293056008464191e-07,4.293056008464191e-07,4.293056008464191e-07
1068,i am so grateful that you are so serious about selflessly helping me feel precious honored and beautiful,LABEL_1,-1,2.5717216090015427e-07,2.5717216090015427e-07,2.5717216090015427e-07,2.5717216090015427e-07,2.5717216090015427e-07,2.5717216090015427e-07
1069,i am so grateful that you are so serious about selflessly helping me feel precious honored and beautiful,LABEL_1,0,2.8951254193998466e-07,2.8951254193998466e-07,2.8951254193998466e-07,2.8951254193998466e-07,2.8951254193998466e-07,2.8951254193998466e-07
1070,i actually could feel the swamis song charming me,LABEL_1,-1,8.720219568658649e-08,8.720219568658649e-08,8.720219568658649e-08,8.720219568658649e-08,8.720219568658649e-08,8.720219568658649e-08
1071,i actually could feel the swamis song charming me,LABEL_1,0,1.1607660610479797e-07,1.1607660610479797e-07,1.1607660610479797e-07,1.1607660610479797e-07,1.1607660610479797e-07,1.1607660610479797e-07
1072,i feel truly joyful and peaceful,LABEL_1,-1,1.6076701570000296e-07,1.6076701570000296e-07,1.6076701570000296e-07,1.6076701570000296e-07,1.6076701570000296e-07,1.6076701570000296e-07
1073,i feel truly joyful and peaceful,LABEL_1,0,1.272020710985089e-07,1.272020710985089e-07,1.272020710985089e-07,1.272020710985089e-07,1.272020710985089e-07,1.272020710985089e-07
1074,i feel i should thank you for the opportunity to serve your students and our wonderful community,LABEL_1,-1,2.2948988487314637e-07,2.2948988487314637e-07,2.2948988487314637e-07,2.2948988487314637e-07,2.2948988487314637e-07,2.2948988487314637e-07
1075,i feel i should thank you for the opportunity to serve your students and our wonderful community,LABEL_1,0,2.1659700166765106e-07,2.1659700166765106e-07,2.1659700166765106e-07,2.1659700166765106e-07,2.1659700166765106e-07,2.1659700166765106e-07
1076,i feel as if i am naturally talented in though i know each one needs improving,LABEL_1,-1,2.5078892917917983e-07,2.5078892917917983e-07,2.5078892917917983e-07,2.5078892917917983e-07,2.5078892917917983e-07,2.5078892917917983e-07
1077,i feel as if i am naturally talented in though i know each one needs improving,LABEL_1,0,2.986465119647619e-07,2.986465119647619e-07,2.986465119647619e-07,2.986465119647619e-07,2.986465119647619e-07,2.986465119647619e-07
1078,i feel delicious day,LABEL_1,-1,1.7596707380107546e-07,1.7596707380107546e-07,1.7596707380107546e-07,1.7596707380107546e-07,1.7596707380107546e-07,1.7596707380107546e-07
1079,i feel delicious day,LABEL_1,0,1.5912327455680497e-07,1.5912327455680497e-07,1.5912327455680497e-07,1.5912327455680497e-07,1.5912327455680497e-07,1.5912327455680497e-07
1080,i am doing something already so far out of my element i would at least like to know that i am wearing the right thing amp feel half way cute put together,LABEL_1,-1,2.856524190519849e-07,2.856524190519849e-07,2.856524190519849e-07,2.856524190519849e-07,2.856524190519849e-07,2.856524190519849e-07
1081,i am doing something already so far out of my element i would at least like to know that i am wearing the right thing amp feel half way cute put together,LABEL_1,0,2.717548852615437e-07,2.717548852615437e-07,2.717548852615437e-07,2.717548852615437e-07,2.717548852615437e-07,2.717548852615437e-07
1082,i have developed loving feelings for the actor what with his charming good looks and captivating charisma,LABEL_1,-1,5.8556395288178464e-08,5.8556395288178464e-08,5.8556395288178464e-08,5.8556395288178464e-08,5.8556395288178464e-08,5.8556395288178464e-08
1083,i have developed loving feelings for the actor what with his charming good looks and captivating charisma,LABEL_1,0,7.425001058436465e-08,7.425001058436465e-08,7.425001058436465e-08,7.425001058436465e-08,7.425001058436465e-08,7.425001058436465e-08
1084,i really feel that david blaine is more talented and deserving of the title modern master magician,LABEL_1,-1,3.85539408398472e-07,3.85539408398472e-07,3.85539408398472e-07,3.85539408398472e-07,3.85539408398472e-07,3.85539408398472e-07
1085,i really feel that david blaine is more talented and deserving of the title modern master magician,LABEL_1,0,5.028925329497724e-07,5.028925329497724e-07,5.028925329497724e-07,5.028925329497724e-07,5.028925329497724e-07,5.028925329497724e-07
1086,i feel if he had taken more time and chose his words more carefully it would have been a really cute book,LABEL_1,-1,1.7730339152421948e-07,1.7730339152421948e-07,1.7730339152421948e-07,1.7730339152421948e-07,1.7730339152421948e-07,1.7730339152421948e-07
1087,i feel if he had taken more time and chose his words more carefully it would have been a really cute book,LABEL_1,0,2.405976147201727e-07,2.405976147201727e-07,2.405976147201727e-07,2.405976147201727e-07,2.405976147201727e-07,2.405976147201727e-07
1088,im feeling really festive right now cant wait for the traditions to start,LABEL_1,-1,2.483785124240967e-07,2.483785124240967e-07,2.483785124240967e-07,2.483785124240967e-07,2.483785124240967e-07,2.483785124240967e-07
1089,im feeling really festive right now cant wait for the traditions to start,LABEL_1,0,2.705699557736807e-07,2.705699557736807e-07,2.705699557736807e-07,2.705699557736807e-07,2.705699557736807e-07,2.705699557736807e-07
1090,i fill it up with five or six tasks and feel a surge of delicious accomplishment with every one i cross off,LABEL_1,-1,2.6848232437259867e-07,2.6848232437259867e-07,2.6848232437259867e-07,2.6848232437259867e-07,2.6848232437259867e-07,2.6848232437259867e-07
1091,i fill it up with five or six tasks and feel a surge of delicious accomplishment with every one i cross off,LABEL_1,0,2.2674873889627634e-07,2.2674873889627634e-07,2.2674873889627634e-07,2.2674873889627634e-07,2.2674873889627634e-07,2.2674873889627634e-07
1092,im feeling pretty handsome now,LABEL_1,-1,2.908433884840633e-07,2.908433884840633e-07,2.908433884840633e-07,2.908433884840633e-07,2.908433884840633e-07,2.908433884840633e-07
1093,im feeling pretty handsome now,LABEL_1,0,2.5502023959234066e-07,2.5502023959234066e-07,2.5502023959234066e-07,2.5502023959234066e-07,2.5502023959234066e-07,2.5502023959234066e-07
1094,i feel delicious happy birthday beautiful,LABEL_1,-1,2.0529418520709442e-07,2.0529418520709442e-07,2.0529418520709442e-07,2.0529418520709442e-07,2.0529418520709442e-07,2.0529418520709442e-07
1095,i feel delicious happy birthday beautiful,LABEL_1,0,1.4789902991196868e-07,1.4789902991196868e-07,1.4789902991196868e-07,1.4789902991196868e-07,1.4789902991196868e-07,1.4789902991196868e-07
1096,i feel more welcomed and comfortable a definite bonus,LABEL_1,-1,1.5214948234643089e-07,1.5214948234643089e-07,1.5214948234643089e-07,1.5214948234643089e-07,1.5214948234643089e-07,1.5214948234643089e-07
1097,i feel more welcomed and comfortable a definite bonus,LABEL_1,0,1.2750267330829956e-07,1.2750267330829956e-07,1.2750267330829956e-07,1.2750267330829956e-07,1.2750267330829956e-07,1.2750267330829956e-07
1098,i spent the better part of friday and saturday decorating our home for christmas and its feeling quite festive here,LABEL_1,-1,2.0992322902202432e-07,2.0992322902202432e-07,2.0992322902202432e-07,2.0992322902202432e-07,2.0992322902202432e-07,2.0992322902202432e-07
1099,i spent the better part of friday and saturday decorating our home for christmas and its feeling quite festive here,LABEL_1,0,2.3161295814588811e-07,2.3161295814588811e-07,2.3161295814588811e-07,2.3161295814588811e-07,2.3161295814588811e-07,2.3161295814588811e-07
1100,im feeling handsome,LABEL_1,-1,1.740356196933135e-07,1.740356196933135e-07,1.740356196933135e-07,1.740356196933135e-07,1.740356196933135e-07,1.740356196933135e-07
1101,im feeling handsome,LABEL_1,0,1.1052950554812924e-07,1.1052950554812924e-07,1.1052950554812924e-07,1.1052950554812924e-07,1.1052950554812924e-07,1.1052950554812924e-07
1102,im feeling fine so far this morning,LABEL_1,-1,2.6116970275325e-07,2.6116970275325e-07,2.6116970275325e-07,2.6116970275325e-07,2.6116970275325e-07,2.6116970275325e-07
1103,im feeling fine so far this morning,LABEL_1,0,2.2384411124676262e-07,2.2384411124676262e-07,2.2384411124676262e-07,2.2384411124676262e-07,2.2384411124676262e-07,2.2384411124676262e-07
